season,position,train_mse,val_mse,test_mse,train_mae,val_mae,test_mae,verbose,window_size,kernel_size,num_filters,num_dense,conv_activation,dense_activation,drop_low_playtime,low_playtime_cutoff,optimizer,learning_rate,loss,metrics,regularization,early_stopping,tolerance,patience,standardize,amt_num_features
"['2020-21', '2021-22']",DEF,5.383142948150635,5.897641658782959,4.987061023712158,1.31997811794281,1.4444966316223145,1.2734099626541138,False,9,3,256,256,relu,relu,False,15,adam,0.01,mse,['mae'],0.001,True,0.0001,20,True,ptsonly
"['2020-21', '2021-22']",DEF,5.248770713806152,5.515237808227539,6.09817361831665,1.3697501420974731,1.4242609739303589,1.483483910560608,False,9,3,256,256,relu,relu,False,15,adam,0.01,mse,['mae'],0.001,True,0.0001,20,True,small
"['2020-21', '2021-22']",DEF,5.149215221405029,6.107969284057617,5.197185516357422,1.2632800340652466,1.3772976398468018,1.2586948871612549,False,9,3,256,256,relu,relu,False,15,adam,0.01,mse,['mae'],0.001,True,0.0001,20,True,medium
"['2020-21', '2021-22']",DEF,5.395135879516602,5.33810567855835,5.28318452835083,1.2549585103988647,1.2088792324066162,1.2225643396377563,False,9,3,256,256,relu,relu,False,15,adam,0.01,mse,['mae'],0.001,True,0.0001,20,True,large
"['2020-21', '2021-22']",DEF,8.318989753723145,7.668669700622559,7.3910298347473145,1.9375953674316406,1.833611249923706,1.7515429258346558,False,9,3,256,256,relu,relu,True,15,adam,0.01,mse,['mae'],0.001,True,0.0001,20,True,ptsonly
"['2020-21', '2021-22']",DEF,7.575162410736084,7.77085542678833,9.126097679138184,1.7867037057876587,1.819999098777771,1.9589358568191528,False,9,3,256,256,relu,relu,True,15,adam,0.01,mse,['mae'],0.001,True,0.0001,20,True,small
"['2020-21', '2021-22']",DEF,7.48080587387085,9.203275680541992,8.09637451171875,1.8986492156982422,2.1538310050964355,1.9486416578292847,False,9,3,256,256,relu,relu,True,15,adam,0.01,mse,['mae'],0.001,True,0.0001,20,True,medium
"['2020-21', '2021-22']",DEF,7.62355375289917,8.718940734863281,8.139530181884766,1.7910308837890625,1.9630259275436401,1.875004529953003,False,9,3,256,256,relu,relu,True,15,adam,0.01,mse,['mae'],0.001,True,0.0001,20,True,large
"['2020-21', '2021-22']",DEF,4.438246726989746,5.570689678192139,5.597314357757568,1.1679471731185913,1.4524002075195312,1.3539488315582275,False,9,4,64,64,relu,relu,False,15,adam,0.01,mse,['mae'],0.001,True,0.0001,20,True,ptsonly
"['2020-21', '2021-22']",DEF,4.579493999481201,5.505736351013184,5.617115497589111,1.2739512920379639,1.4382474422454834,1.3905479907989502,False,9,4,64,64,relu,relu,False,15,adam,0.01,mse,['mae'],0.001,True,0.0001,20,True,small
"['2020-21', '2021-22']",DEF,4.901533126831055,5.077582836151123,4.893596172332764,1.2129340171813965,1.2114607095718384,1.2709599733352661,False,9,4,64,64,relu,relu,False,15,adam,0.01,mse,['mae'],0.001,True,0.0001,20,True,medium
"['2020-21', '2021-22']",DEF,4.7668256759643555,4.636326313018799,5.769937515258789,1.2968101501464844,1.3716126680374146,1.443501353263855,False,9,4,64,64,relu,relu,False,15,adam,0.01,mse,['mae'],0.001,True,0.0001,20,True,large
"['2020-21', '2021-22']",DEF,7.227991104125977,7.931556224822998,7.321401119232178,1.944843053817749,2.041747808456421,1.9675065279006958,False,9,4,64,64,relu,relu,True,15,adam,0.01,mse,['mae'],0.001,True,0.0001,20,True,ptsonly
"['2020-21', '2021-22']",DEF,6.8558220863342285,8.390310287475586,7.847612380981445,1.8949869871139526,2.0921578407287598,2.024458646774292,False,9,4,64,64,relu,relu,True,15,adam,0.01,mse,['mae'],0.001,True,0.0001,20,True,small
"['2020-21', '2021-22']",DEF,6.9123406410217285,8.319588661193848,8.630110740661621,1.6721348762512207,1.910254716873169,1.9062047004699707,False,9,4,64,64,relu,relu,True,15,adam,0.01,mse,['mae'],0.001,True,0.0001,20,True,medium
"['2020-21', '2021-22']",DEF,6.766148567199707,8.066576957702637,8.66184139251709,1.756370186805725,1.8636971712112427,1.9703258275985718,False,9,4,64,64,relu,relu,True,15,adam,0.01,mse,['mae'],0.001,True,0.0001,20,True,large
"['2020-21', '2021-22']",DEF,5.030102252960205,4.999528408050537,4.563214302062988,1.3161405324935913,1.3128387928009033,1.248826026916504,False,9,4,64,128,relu,relu,False,15,adam,0.01,mse,['mae'],0.001,True,0.0001,20,True,ptsonly
"['2020-21', '2021-22']",DEF,4.526064395904541,6.007453918457031,4.641417503356934,1.2198898792266846,1.4383503198623657,1.30415678024292,False,9,4,64,128,relu,relu,False,15,adam,0.01,mse,['mae'],0.001,True,0.0001,20,True,small
"['2020-21', '2021-22']",DEF,4.644886016845703,5.517610549926758,5.1501383781433105,1.1951467990875244,1.2919964790344238,1.24161696434021,False,9,4,64,128,relu,relu,False,15,adam,0.01,mse,['mae'],0.001,True,0.0001,20,True,medium
"['2020-21', '2021-22']",DEF,4.663304328918457,5.563378810882568,5.001509666442871,1.2850522994995117,1.4730713367462158,1.3572250604629517,False,9,4,64,128,relu,relu,False,15,adam,0.01,mse,['mae'],0.001,True,0.0001,20,True,large
"['2020-21', '2021-22']",DEF,7.083288669586182,7.977723121643066,7.99860954284668,1.876781940460205,1.91072678565979,1.9432154893875122,False,9,4,64,128,relu,relu,True,15,adam,0.01,mse,['mae'],0.001,True,0.0001,20,True,ptsonly
"['2020-21', '2021-22']",DEF,6.967558860778809,8.48072624206543,7.461249351501465,1.7915791273117065,2.0262396335601807,1.8913577795028687,False,9,4,64,128,relu,relu,True,15,adam,0.01,mse,['mae'],0.001,True,0.0001,20,True,small
"['2020-21', '2021-22']",DEF,6.675351142883301,8.459108352661133,8.48927116394043,1.7672079801559448,2.0638504028320312,1.9756265878677368,False,9,4,64,128,relu,relu,True,15,adam,0.01,mse,['mae'],0.001,True,0.0001,20,True,medium
"['2020-21', '2021-22']",DEF,6.706592559814453,8.596357345581055,9.491422653198242,1.6907322406768799,1.973523736000061,2.0402212142944336,False,9,4,64,128,relu,relu,True,15,adam,0.01,mse,['mae'],0.001,True,0.0001,20,True,large
"['2020-21', '2021-22']",DEF,5.053163528442383,4.999276161193848,4.917789459228516,1.329581379890442,1.37712824344635,1.211940050125122,False,9,4,64,256,relu,relu,False,15,adam,0.01,mse,['mae'],0.001,True,0.0001,20,True,ptsonly
"['2020-21', '2021-22']",DEF,4.792515754699707,5.075904369354248,5.428492546081543,1.2052803039550781,1.2359448671340942,1.3460795879364014,False,9,4,64,256,relu,relu,False,15,adam,0.01,mse,['mae'],0.001,True,0.0001,20,True,small
"['2020-21', '2021-22']",DEF,5.002303123474121,5.149433612823486,4.658406734466553,1.3596339225769043,1.3437614440917969,1.2949304580688477,False,9,4,64,256,relu,relu,False,15,adam,0.01,mse,['mae'],0.001,True,0.0001,20,True,medium
"['2020-21', '2021-22']",DEF,4.698408603668213,5.785992622375488,6.03999137878418,1.1767725944519043,1.3319767713546753,1.3485612869262695,False,9,4,64,256,relu,relu,False,15,adam,0.01,mse,['mae'],0.001,True,0.0001,20,True,large
"['2020-21', '2021-22']",DEF,8.092681884765625,6.740274429321289,6.773102283477783,2.075486898422241,1.8756989240646362,1.9492465257644653,False,9,4,64,256,relu,relu,True,15,adam,0.01,mse,['mae'],0.001,True,0.0001,20,True,ptsonly
"['2020-21', '2021-22']",DEF,8.585245132446289,8.325581550598145,7.65913200378418,2.286334991455078,2.2477612495422363,2.2141268253326416,False,9,4,64,256,relu,relu,True,15,adam,0.01,mse,['mae'],0.001,True,0.0001,20,True,small
"['2020-21', '2021-22']",DEF,7.02799129486084,8.406649589538574,8.597884178161621,1.8939733505249023,2.113677978515625,2.077303409576416,False,9,4,64,256,relu,relu,True,15,adam,0.01,mse,['mae'],0.001,True,0.0001,20,True,medium
"['2020-21', '2021-22']",DEF,6.239226818084717,10.691048622131348,8.582850456237793,1.6421387195587158,2.204819679260254,1.9431248903274536,False,9,4,64,256,relu,relu,True,15,adam,0.01,mse,['mae'],0.001,True,0.0001,20,True,large
"['2020-21', '2021-22']",DEF,4.955173969268799,4.825442790985107,5.137202262878418,1.2584987878799438,1.243790626525879,1.3124347925186157,False,9,4,128,64,relu,relu,False,15,adam,0.01,mse,['mae'],0.001,True,0.0001,20,True,ptsonly
"['2020-21', '2021-22']",DEF,5.026914119720459,5.095611095428467,5.254678249359131,1.333435297012329,1.3928520679473877,1.3568824529647827,False,9,4,128,64,relu,relu,False,15,adam,0.01,mse,['mae'],0.001,True,0.0001,20,True,small
"['2020-21', '2021-22']",DEF,4.749780654907227,5.5334038734436035,4.960705757141113,1.2296570539474487,1.3711869716644287,1.3410751819610596,False,9,4,128,64,relu,relu,False,15,adam,0.01,mse,['mae'],0.001,True,0.0001,20,True,medium
"['2020-21', '2021-22']",DEF,4.3084397315979,5.8350043296813965,5.585301399230957,1.179996371269226,1.3396655321121216,1.3859357833862305,False,9,4,128,64,relu,relu,False,15,adam,0.01,mse,['mae'],0.001,True,0.0001,20,True,large
"['2020-21', '2021-22']",DEF,7.6404709815979,7.316412925720215,7.175540447235107,1.9757957458496094,1.9578877687454224,1.9305331707000732,False,9,4,128,64,relu,relu,True,15,adam,0.01,mse,['mae'],0.001,True,0.0001,20,True,ptsonly
"['2020-21', '2021-22']",DEF,6.887712001800537,8.834741592407227,7.022300720214844,1.9003055095672607,2.073488473892212,1.9581438302993774,False,9,4,128,64,relu,relu,True,15,adam,0.01,mse,['mae'],0.001,True,0.0001,20,True,small
"['2020-21', '2021-22']",DEF,7.870800971984863,7.2088704109191895,7.794391632080078,1.7910940647125244,1.6731858253479004,1.7943713665008545,False,9,4,128,64,relu,relu,True,15,adam,0.01,mse,['mae'],0.001,True,0.0001,20,True,medium
"['2020-21', '2021-22']",DEF,6.665256977081299,8.542306900024414,7.8560075759887695,1.6977903842926025,1.9422569274902344,1.8970897197723389,False,9,4,128,64,relu,relu,True,15,adam,0.01,mse,['mae'],0.001,True,0.0001,20,True,large
"['2020-21', '2021-22']",DEF,5.40955114364624,4.4721221923828125,4.5326666831970215,1.298569679260254,1.1701691150665283,1.1998777389526367,False,9,4,128,128,relu,relu,False,15,adam,0.01,mse,['mae'],0.001,True,0.0001,20,True,ptsonly
"['2020-21', '2021-22']",DEF,4.7545084953308105,5.329279899597168,5.116929054260254,1.2841465473175049,1.3014168739318848,1.2387760877609253,False,9,4,128,128,relu,relu,False,15,adam,0.01,mse,['mae'],0.001,True,0.0001,20,True,small
"['2020-21', '2021-22']",DEF,4.811476707458496,5.552159786224365,4.546679973602295,1.2564107179641724,1.3078826665878296,1.1558949947357178,False,9,4,128,128,relu,relu,False,15,adam,0.01,mse,['mae'],0.001,True,0.0001,20,True,medium
"['2020-21', '2021-22']",DEF,4.865084648132324,4.6823248863220215,6.03201150894165,1.259267807006836,1.1812655925750732,1.381016731262207,False,9,4,128,128,relu,relu,False,15,adam,0.01,mse,['mae'],0.001,True,0.0001,20,True,large
"['2020-21', '2021-22']",DEF,7.738171100616455,7.021910190582275,7.619713306427002,1.9238628149032593,1.7735143899917603,1.9196606874465942,False,9,4,128,128,relu,relu,True,15,adam,0.01,mse,['mae'],0.001,True,0.0001,20,True,ptsonly
"['2020-21', '2021-22']",DEF,7.178121089935303,7.884378910064697,8.275083541870117,1.8458281755447388,1.858572006225586,1.960251808166504,False,9,4,128,128,relu,relu,True,15,adam,0.01,mse,['mae'],0.001,True,0.0001,20,True,small
"['2020-21', '2021-22']",DEF,7.803289890289307,7.318978786468506,8.068159103393555,1.7729519605636597,1.6987258195877075,1.8283518552780151,False,9,4,128,128,relu,relu,True,15,adam,0.01,mse,['mae'],0.001,True,0.0001,20,True,medium
"['2020-21', '2021-22']",DEF,6.786251068115234,8.715096473693848,8.538313865661621,1.8033653497695923,1.9992585182189941,1.9872132539749146,False,9,4,128,128,relu,relu,True,15,adam,0.01,mse,['mae'],0.001,True,0.0001,20,True,large
"['2020-21', '2021-22']",DEF,5.616219997406006,4.282919406890869,4.486051082611084,1.3783403635025024,1.063434362411499,1.1690479516983032,False,9,4,128,256,relu,relu,False,15,adam,0.01,mse,['mae'],0.001,True,0.0001,20,True,ptsonly
"['2020-21', '2021-22']",DEF,5.12387752532959,5.171367645263672,4.927182197570801,1.2816962003707886,1.300898551940918,1.2044376134872437,False,9,4,128,256,relu,relu,False,15,adam,0.01,mse,['mae'],0.001,True,0.0001,20,True,small
"['2020-21', '2021-22']",DEF,4.941494464874268,4.812679290771484,6.498348712921143,1.2190048694610596,1.1782801151275635,1.4921112060546875,False,9,4,128,256,relu,relu,False,15,adam,0.01,mse,['mae'],0.001,True,0.0001,20,True,medium
"['2020-21', '2021-22']",DEF,4.775881290435791,5.447928428649902,6.028810977935791,1.1647933721542358,1.1913686990737915,1.3448060750961304,False,9,4,128,256,relu,relu,False,15,adam,0.01,mse,['mae'],0.001,True,0.0001,20,True,large
"['2020-21', '2021-22']",DEF,8.055776596069336,7.3516693115234375,6.6287522315979,1.9397988319396973,1.8212419748306274,1.793191909790039,False,9,4,128,256,relu,relu,True,15,adam,0.01,mse,['mae'],0.001,True,0.0001,20,True,ptsonly
"['2020-21', '2021-22']",DEF,7.238351821899414,8.079527854919434,7.8769025802612305,1.8701528310775757,1.9505025148391724,1.8902338743209839,False,9,4,128,256,relu,relu,True,15,adam,0.01,mse,['mae'],0.001,True,0.0001,20,True,small
"['2020-21', '2021-22']",DEF,6.890320301055908,8.706352233886719,8.104316711425781,1.7922658920288086,2.0415382385253906,1.9693148136138916,False,9,4,128,256,relu,relu,True,15,adam,0.01,mse,['mae'],0.001,True,0.0001,20,True,medium
"['2020-21', '2021-22']",DEF,7.126121997833252,8.17654037475586,8.328495979309082,1.7739551067352295,1.9231016635894775,1.8738691806793213,False,9,4,128,256,relu,relu,True,15,adam,0.01,mse,['mae'],0.001,True,0.0001,20,True,large
"['2020-21', '2021-22']",DEF,4.934816360473633,4.763444423675537,5.715086936950684,1.3657073974609375,1.2519564628601074,1.4052587747573853,False,9,4,256,64,relu,relu,False,15,adam,0.01,mse,['mae'],0.001,True,0.0001,20,True,ptsonly
"['2020-21', '2021-22']",DEF,4.876549243927002,5.281439304351807,4.908530235290527,1.2118583917617798,1.3191972970962524,1.2313854694366455,False,9,4,256,64,relu,relu,False,15,adam,0.01,mse,['mae'],0.001,True,0.0001,20,True,small
"['2020-21', '2021-22']",DEF,4.6735029220581055,5.299157619476318,5.824312210083008,1.2086915969848633,1.2498173713684082,1.366539478302002,False,9,4,256,64,relu,relu,False,15,adam,0.01,mse,['mae'],0.001,True,0.0001,20,True,medium
"['2020-21', '2021-22']",DEF,4.544248580932617,6.0739030838012695,5.561418533325195,1.1301687955856323,1.3513771295547485,1.312812089920044,False,9,4,256,64,relu,relu,False,15,adam,0.01,mse,['mae'],0.001,True,0.0001,20,True,large
"['2020-21', '2021-22']",DEF,7.7116618156433105,6.94304895401001,7.859966278076172,1.9395110607147217,1.8203691244125366,1.9474284648895264,False,9,4,256,64,relu,relu,True,15,adam,0.01,mse,['mae'],0.001,True,0.0001,20,True,ptsonly
"['2020-21', '2021-22']",DEF,7.25746488571167,7.308438301086426,8.468903541564941,1.8517040014266968,1.9114168882369995,1.9869029521942139,False,9,4,256,64,relu,relu,True,15,adam,0.01,mse,['mae'],0.001,True,0.0001,20,True,small
"['2020-21', '2021-22']",DEF,7.2923359870910645,7.745837688446045,7.4576897621154785,1.8167117834091187,1.8210740089416504,1.7646973133087158,False,9,4,256,64,relu,relu,True,15,adam,0.01,mse,['mae'],0.001,True,0.0001,20,True,medium
"['2020-21', '2021-22']",DEF,6.591547012329102,8.34637451171875,9.090593338012695,1.7254256010055542,1.9849239587783813,2.018892765045166,False,9,4,256,64,relu,relu,True,15,adam,0.01,mse,['mae'],0.001,True,0.0001,20,True,large
"['2020-21', '2021-22']",DEF,5.227924346923828,5.409435749053955,4.959619522094727,1.363138198852539,1.3796478509902954,1.3158053159713745,False,9,4,256,128,relu,relu,False,15,adam,0.01,mse,['mae'],0.001,True,0.0001,20,True,ptsonly
"['2020-21', '2021-22']",DEF,5.22310733795166,4.710809230804443,5.20296049118042,1.2739312648773193,1.179097056388855,1.2513360977172852,False,9,4,256,128,relu,relu,False,15,adam,0.01,mse,['mae'],0.001,True,0.0001,20,True,small
"['2020-21', '2021-22']",DEF,5.184991836547852,4.5627899169921875,5.685059070587158,1.2093391418457031,1.1339566707611084,1.349374771118164,False,9,4,256,128,relu,relu,False,15,adam,0.01,mse,['mae'],0.001,True,0.0001,20,True,medium
"['2020-21', '2021-22']",DEF,5.11790132522583,5.047107696533203,5.50612735748291,1.2451884746551514,1.1676188707351685,1.2719273567199707,False,9,4,256,128,relu,relu,False,15,adam,0.01,mse,['mae'],0.001,True,0.0001,20,True,large
"['2020-21', '2021-22']",DEF,7.635799407958984,7.446651458740234,7.837244033813477,1.9354690313339233,1.9446133375167847,1.9593541622161865,False,9,4,256,128,relu,relu,True,15,adam,0.01,mse,['mae'],0.001,True,0.0001,20,True,ptsonly
"['2020-21', '2021-22']",DEF,7.255434036254883,8.355476379394531,7.45196533203125,1.889190912246704,1.9890649318695068,1.9093706607818604,False,9,4,256,128,relu,relu,True,15,adam,0.01,mse,['mae'],0.001,True,0.0001,20,True,small
"['2020-21', '2021-22']",DEF,7.454050064086914,7.182511806488037,8.387741088867188,1.8205097913742065,1.782849907875061,1.9806770086288452,False,9,4,256,128,relu,relu,True,15,adam,0.01,mse,['mae'],0.001,True,0.0001,20,True,medium
"['2020-21', '2021-22']",DEF,7.429487228393555,7.9144439697265625,8.989652633666992,1.8027284145355225,1.843986988067627,1.9966953992843628,False,9,4,256,128,relu,relu,True,15,adam,0.01,mse,['mae'],0.001,True,0.0001,20,True,large
"['2020-21', '2021-22']",DEF,5.0665106773376465,6.112563133239746,5.449472904205322,1.2308192253112793,1.341107726097107,1.2445038557052612,False,9,4,256,256,relu,relu,False,15,adam,0.01,mse,['mae'],0.001,True,0.0001,20,True,ptsonly
"['2020-21', '2021-22']",DEF,5.371954441070557,5.7684197425842285,4.546683311462402,1.3312619924545288,1.3844683170318604,1.1529312133789062,False,9,4,256,256,relu,relu,False,15,adam,0.01,mse,['mae'],0.001,True,0.0001,20,True,small
"['2020-21', '2021-22']",DEF,4.767484664916992,6.355928897857666,5.805761814117432,1.2464814186096191,1.4728984832763672,1.4039883613586426,False,9,4,256,256,relu,relu,False,15,adam,0.01,mse,['mae'],0.001,True,0.0001,20,True,medium
"['2020-21', '2021-22']",DEF,4.897587776184082,6.295970916748047,5.847013473510742,1.1713263988494873,1.4185435771942139,1.302415370941162,False,9,4,256,256,relu,relu,False,15,adam,0.01,mse,['mae'],0.001,True,0.0001,20,True,large
"['2020-21', '2021-22']",DEF,7.309597969055176,9.112934112548828,7.814943790435791,1.8864907026290894,2.0857720375061035,1.9907970428466797,False,9,4,256,256,relu,relu,True,15,adam,0.01,mse,['mae'],0.001,True,0.0001,20,True,ptsonly
"['2020-21', '2021-22']",DEF,7.504724502563477,7.931684494018555,9.210477828979492,1.8620299100875854,1.9263553619384766,2.0008411407470703,False,9,4,256,256,relu,relu,True,15,adam,0.01,mse,['mae'],0.001,True,0.0001,20,True,small
"['2020-21', '2021-22']",DEF,7.627435684204102,7.922109127044678,9.579217910766602,1.965314269065857,1.954553246498108,2.1561672687530518,False,9,4,256,256,relu,relu,True,15,adam,0.01,mse,['mae'],0.001,True,0.0001,20,True,medium
"['2020-21', '2021-22']",DEF,6.519498348236084,9.940868377685547,10.314515113830566,1.6009656190872192,2.070826530456543,2.0900378227233887,False,9,4,256,256,relu,relu,True,15,adam,0.01,mse,['mae'],0.001,True,0.0001,20,True,large
"['2020-21', '2021-22']",MID,4.533602237701416,4.786691665649414,3.8880741596221924,1.0902985334396362,1.1271790266036987,1.062520980834961,False,3,1,64,64,relu,relu,False,15,adam,0.01,mse,['mae'],0.001,True,0.0001,20,True,ptsonly
"['2020-21', '2021-22']",MID,4.239902019500732,5.175508499145508,4.135270118713379,1.038636565208435,1.1687530279159546,1.068174123764038,False,3,1,64,64,relu,relu,False,15,adam,0.01,mse,['mae'],0.001,True,0.0001,20,True,small
"['2020-21', '2021-22']",MID,4.20465612411499,4.469570159912109,5.36875057220459,1.1229225397109985,1.115700364112854,1.2365654706954956,False,3,1,64,64,relu,relu,False,15,adam,0.01,mse,['mae'],0.001,True,0.0001,20,True,medium
"['2020-21', '2021-22']",MID,4.155214309692383,5.009036540985107,4.7267746925354,1.0352574586868286,1.1476503610610962,1.1165982484817505,False,3,1,64,64,relu,relu,False,15,adam,0.01,mse,['mae'],0.001,True,0.0001,20,True,large
"['2020-21', '2021-22']",MID,7.0064239501953125,7.399767875671387,7.69453763961792,1.5977591276168823,1.6270005702972412,1.6557254791259766,False,3,1,64,64,relu,relu,True,15,adam,0.01,mse,['mae'],0.001,True,0.0001,20,True,ptsonly
"['2020-21', '2021-22']",MID,7.152678489685059,7.7275776863098145,6.233362674713135,1.787959337234497,1.8294678926467896,1.6846554279327393,False,3,1,64,64,relu,relu,True,15,adam,0.01,mse,['mae'],0.001,True,0.0001,20,True,small
"['2020-21', '2021-22']",MID,7.027031898498535,7.923105239868164,6.3874831199646,1.7663780450820923,1.866037368774414,1.70504891872406,False,3,1,64,64,relu,relu,True,15,adam,0.01,mse,['mae'],0.001,True,0.0001,20,True,medium
"['2020-21', '2021-22']",MID,6.293588161468506,7.977066993713379,8.659873008728027,1.5514551401138306,1.7590034008026123,1.8065954446792603,False,3,1,64,64,relu,relu,True,15,adam,0.01,mse,['mae'],0.001,True,0.0001,20,True,large
"['2020-21', '2021-22']",MID,4.432956695556641,4.748887062072754,4.5366740226745605,1.0898165702819824,1.038075566291809,1.1259087324142456,False,3,1,64,128,relu,relu,False,15,adam,0.01,mse,['mae'],0.001,True,0.0001,20,True,ptsonly
"['2020-21', '2021-22']",MID,4.7545905113220215,4.013102054595947,4.408930778503418,1.1066557168960571,1.0201104879379272,1.0784579515457153,False,3,1,64,128,relu,relu,False,15,adam,0.01,mse,['mae'],0.001,True,0.0001,20,True,small
"['2020-21', '2021-22']",MID,3.8778555393218994,6.009796142578125,4.379002571105957,1.0119415521621704,1.2664265632629395,1.1135233640670776,False,3,1,64,128,relu,relu,False,15,adam,0.01,mse,['mae'],0.001,True,0.0001,20,True,medium
"['2020-21', '2021-22']",MID,4.185504913330078,5.189972877502441,4.408851623535156,1.0177569389343262,1.1921387910842896,1.06925368309021,False,3,1,64,128,relu,relu,False,15,adam,0.01,mse,['mae'],0.001,True,0.0001,20,True,large
"['2020-21', '2021-22']",MID,6.701848983764648,7.72390079498291,7.80574893951416,1.665754795074463,1.787982702255249,1.7641798257827759,False,3,1,64,128,relu,relu,True,15,adam,0.01,mse,['mae'],0.001,True,0.0001,20,True,ptsonly
"['2020-21', '2021-22']",MID,7.139322757720947,7.396763801574707,6.760417938232422,1.6403348445892334,1.634732961654663,1.581669807434082,False,3,1,64,128,relu,relu,True,15,adam,0.01,mse,['mae'],0.001,True,0.0001,20,True,small
"['2020-21', '2021-22']",MID,6.729163646697998,8.125092506408691,6.842857360839844,1.5894378423690796,1.740339994430542,1.6318316459655762,False,3,1,64,128,relu,relu,True,15,adam,0.01,mse,['mae'],0.001,True,0.0001,20,True,medium
"['2020-21', '2021-22']",MID,7.098075866699219,6.67279577255249,7.51285982131958,1.7132052183151245,1.682303547859192,1.7069345712661743,False,3,1,64,128,relu,relu,True,15,adam,0.01,mse,['mae'],0.001,True,0.0001,20,True,large
"['2020-21', '2021-22']",MID,4.6479363441467285,4.502074718475342,4.26378870010376,1.1133408546447754,1.0678420066833496,1.035858392715454,False,3,1,64,256,relu,relu,False,15,adam,0.01,mse,['mae'],0.001,True,0.0001,20,True,ptsonly
"['2020-21', '2021-22']",MID,4.372717380523682,5.053890228271484,4.71298885345459,1.0393904447555542,1.1124316453933716,1.0842969417572021,False,3,1,64,256,relu,relu,False,15,adam,0.01,mse,['mae'],0.001,True,0.0001,20,True,small
"['2020-21', '2021-22']",MID,4.447182655334473,4.779438495635986,4.5311408042907715,1.2155025005340576,1.2481727600097656,1.2201614379882812,False,3,1,64,256,relu,relu,False,15,adam,0.01,mse,['mae'],0.001,True,0.0001,20,True,medium
"['2020-21', '2021-22']",MID,4.479673385620117,4.898591041564941,3.9640657901763916,1.1154022216796875,1.0871928930282593,1.003741979598999,False,3,1,64,256,relu,relu,False,15,adam,0.01,mse,['mae'],0.001,True,0.0001,20,True,large
"['2020-21', '2021-22']",MID,7.484555721282959,6.653655052185059,7.105121612548828,1.7818795442581177,1.6836960315704346,1.7184110879898071,False,3,1,64,256,relu,relu,True,15,adam,0.01,mse,['mae'],0.001,True,0.0001,20,True,ptsonly
"['2020-21', '2021-22']",MID,7.061590671539307,7.378028392791748,7.026519298553467,1.678794026374817,1.7292827367782593,1.702942132949829,False,3,1,64,256,relu,relu,True,15,adam,0.01,mse,['mae'],0.001,True,0.0001,20,True,small
"['2020-21', '2021-22']",MID,7.047203063964844,7.841054439544678,6.045955657958984,1.6643041372299194,1.7432485818862915,1.530955195426941,False,3,1,64,256,relu,relu,True,15,adam,0.01,mse,['mae'],0.001,True,0.0001,20,True,medium
"['2020-21', '2021-22']",MID,6.8917236328125,8.03681755065918,6.187784194946289,1.6487666368484497,1.7649081945419312,1.6003012657165527,False,3,1,64,256,relu,relu,True,15,adam,0.01,mse,['mae'],0.001,True,0.0001,20,True,large
"['2020-21', '2021-22']",MID,4.247585296630859,5.09320592880249,4.6934027671813965,1.0278269052505493,1.1660715341567993,1.0753846168518066,False,3,1,128,64,relu,relu,False,15,adam,0.01,mse,['mae'],0.001,True,0.0001,20,True,ptsonly
"['2020-21', '2021-22']",MID,4.2800822257995605,5.24222993850708,4.141071319580078,1.0438048839569092,1.2190580368041992,1.0133957862854004,False,3,1,128,64,relu,relu,False,15,adam,0.01,mse,['mae'],0.001,True,0.0001,20,True,small
"['2020-21', '2021-22']",MID,4.289407730102539,4.17629861831665,5.89059591293335,1.1294982433319092,1.063846230506897,1.2870365381240845,False,3,1,128,64,relu,relu,False,15,adam,0.01,mse,['mae'],0.001,True,0.0001,20,True,medium
"['2020-21', '2021-22']",MID,4.472452640533447,4.4544596672058105,4.770096302032471,1.139910340309143,1.1745285987854004,1.1975268125534058,False,3,1,128,64,relu,relu,False,15,adam,0.01,mse,['mae'],0.001,True,0.0001,20,True,large
"['2020-21', '2021-22']",MID,6.511011600494385,8.577945709228516,7.026336193084717,1.6667484045028687,1.8890604972839355,1.7348939180374146,False,3,1,128,64,relu,relu,True,15,adam,0.01,mse,['mae'],0.001,True,0.0001,20,True,ptsonly
"['2020-21', '2021-22']",MID,6.9800333976745605,7.556291580200195,6.75541877746582,1.6800124645233154,1.735755205154419,1.6578078269958496,False,3,1,128,64,relu,relu,True,15,adam,0.01,mse,['mae'],0.001,True,0.0001,20,True,small
"['2020-21', '2021-22']",MID,7.148538112640381,7.265267848968506,6.502409934997559,1.6846448183059692,1.6872421503067017,1.5989787578582764,False,3,1,128,64,relu,relu,True,15,adam,0.01,mse,['mae'],0.001,True,0.0001,20,True,medium
"['2020-21', '2021-22']",MID,7.012671947479248,7.318197250366211,7.438636779785156,1.648715615272522,1.675965666770935,1.6530104875564575,False,3,1,128,64,relu,relu,True,15,adam,0.01,mse,['mae'],0.001,True,0.0001,20,True,large
"['2020-21', '2021-22']",MID,4.559635639190674,4.860443592071533,4.9638543128967285,1.2983349561691284,1.3133705854415894,1.337583303451538,False,3,1,128,128,relu,relu,False,15,adam,0.01,mse,['mae'],0.001,True,0.0001,20,True,ptsonly
